Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Recent H2H vs B,Team A H2H Count,Team A Recent H2H Count,Team A Winrate,Team A Elo,Team A International Elo,Team A LAN Winrate,Team B Winrate vs A,Team B Recent H2H vs A,Team B H2H Count,Team B Recent H2H Count,Team B Winrate,Team B Elo,Team B International Elo,Team B LAN Winrate,Team A K/D Ratio,Team B K/D Ratio,Team A Average Damage,Team B Average Damage,Team A Average Combat Score,Team B Average Combat Score,Team A Average First Kills,Team B Average First Kills,Team A Average First Deaths Per Round,Team B Average First Deaths Per Round,Team A Rating,Team B Rating,Team A KAST,Team B KAST,Team A Clutch Success,Team B Clutch Success,Is LAN,Same Region,Team A Roster Stability,Team B Roster Stability,Roster stability delta,Team A Map Pool Strength,Team B Map Pool Strength,Map pool strength delta,Team A Map Pool Differential,Team B Map Pool Differential,Map pool differential delta,Team A Win
Valorant Champions 2025,Playoffs,Upper Quarterfinals,NRG,GIANTX,50.0,50.0,0,0,66.66666666666666,1582.4487253793723,1520.000876483898,57.264957264957275,50.0,50.0,0,0,60.0,1553.142039426284,1524.4043593771496,71.1864406779661,1.1062496202198213,1.0500184629096394,131.88823735088442,129.0285264027911,200.8541379721643,196.55173968188674,3.4358049455417876,3.9467939576763107,0.10463475316393273,0.10064281883693647,1.0414463502814122,1.0015676238249767,73.64224201008257,70.54585969041851,38.76150793650794,31.394980759980758,1,0,94.78834489446746,95.04652701798656,-0.25818212351910574,43.50780532598714,51.31313131313131,-7.805325987144165,24.59595959595959,27.57575757575757,-2.9797979797979792,1
Valorant Champions 2025,Playoffs,Lower Round 1,DRX,G2 Esports,50.0,50.0,0,0,46.666666666666664,1602.9061194317262,1565.337574499709,45.87155963302752,50.0,50.0,0,0,60.0,1702.782393279853,1557.5606548563196,45.87155963302752,1.0972973322973325,1.1682236578236578,126.93756798756799,134.11028644558056,193.07121212121214,205.46528639116875,3.673157213157213,3.988624621565798,0.0959979020979021,0.0950690316219728,1.0124733488733488,1.0872029456382397,72.90785806785807,74.56613717437247,37.08746031746032,34.55772486772487,1,0,95.30299413698782,95.35847374753284,-0.05547961054502082,60.55657469221023,67.47239475500345,-6.915820062793216,38.78285139726787,19.335748792270536,19.447102604997333,1
Valorant Champions 2025,Playoffs,Lower Round 1,Team Heretics,GIANTX,83.33333333333333,83.33333333333333,2,2,53.333333333333336,1591.1492711931228,1538.2225340474608,40.0,16.666666666666668,16.666666666666668,2,2,60.0,1534.8250780756173,1504.150888097563,50.0,1.0322655653714476,1.0201396750308516,129.50650547709373,126.4201347943995,197.62146232852118,192.14987488002194,3.395207537560479,3.759381370263723,0.09639070036717096,0.10134211953623719,0.980724220877162,0.9764907007480537,70.16664607723432,70.29737484193366,36.917645502645506,30.972758537758537,1,1,93.6810703616864,93.77695855313198,-0.09588819144558158,58.40811965811965,49.156859400761846,9.251260257357806,30.833333333333325,27.34265734265734,3.490675990675985,1
Valorant Champions 2025,Playoffs,Upper Semifinals,FNATIC,Paper Rex,16.666666666666668,16.666666666666668,2,2,66.66666666666666,1674.2231275091035,1616.867175902749,77.06422018348624,83.33333333333333,83.33333333333333,2,2,86.66666666666667,1740.7378772036172,1659.3064335405597,100.0,1.13918453359506,1.1418897398897399,135.5328334287545,132.89870684870684,203.11051847762374,201.5530451030451,4.047214281819545,3.6583719983719982,0.09747471544050491,0.09159874569874571,1.05273642531932,1.0496266326266326,71.48883702067913,73.51657046657047,38.505937950937955,36.42909090909091,1,0,95.80582856846108,95.7713846476975,0.03444392076357872,52.008547008547,59.80793627852453,-7.799389269977532,30.820707070707076,15.405822935234703,15.414884135472374,1
Valorant Champions 2025,Playoffs,Upper Semifinals,MIBR,NRG,50.0,50.0,2,2,46.666666666666664,1565.8787915082905,1513.3783522705075,64.1025641025641,50.0,50.0,2,2,73.33333333333333,1600.765686730039,1540.2543477634847,78.63247863247864,1.1164959535591115,1.2295061858763872,126.38648793701425,133.54035856300564,192.23683474420315,203.88040059842692,3.2765860650071175,3.4410574707943127,0.10664547031915453,0.10305091478009436,0.9771060557376346,1.0734867543218163,71.77470136101715,74.64951473735529,39.49201298701299,38.297222222222224,1,1,92.88982425022594,94.52706043809683,-1.637236187870883,44.73046794475366,46.3095238095238,-1.5790558647701403,37.878787878787875,27.083333333333336,10.79545454545454,0
Valorant Champions 2025,Playoffs,Lower Round 2,Paper Rex,Team Heretics,66.66666666666666,66.66666666666666,1,1,80.0,1724.5655767780927,1644.0534067370068,83.16831683168317,33.33333333333334,33.33333333333334,1,1,60.0,1602.5636334159974,1550.4930943497088,57.264957264957275,1.1349267769267768,1.0530803801862625,132.18389203389202,129.52245989304814,200.38267473267473,198.42374153080036,3.662075702075702,3.4470593894123307,0.0915802271802272,0.0969320109084815,1.042108114108114,0.9926415997945409,73.25360750360751,70.60026431085254,33.78940836940837,37.350978835978836,1,0,95.6051723240821,93.88976851173136,1.7154038123507434,58.40020720020721,58.08641975308642,0.3137874471207951,13.444703444703443,29.44444444444444,-15.999740999740997,1
Valorant Champions 2025,Playoffs,Lower Round 2,MIBR,DRX,50.0,50.0,0,0,40.0,1553.6398310337154,1500.828291412089,68.80733944954129,50.0,50.0,0,0,53.333333333333336,1620.311423905446,1578.6332060038478,66.33663366336634,1.1125282767914346,1.0788956228956228,125.7509323814587,125.60765345765346,191.7580468654153,191.0618104118104,3.430121418542471,3.725721315721316,0.10507779355147776,0.09456627816627816,0.9765323183638973,1.002127195027195,71.58480237111817,72.58221704221704,37.225346320346326,36.79857142857143,1,0,92.90626694627431,95.41992677232307,-2.5136598260487517,45.07903712449167,60.4854210117368,-15.406383887245127,37.07912457912458,38.31073896863371,-1.2316143895091258,0
Valorant Champions 2025,Playoffs,Upper Final,FNATIC,NRG,50.0,50.0,0,0,66.66666666666666,1690.395427934628,1632.120202706302,75.24752475247524,50.0,50.0,0,0,73.33333333333333,1613.0046472046142,1552.8044086219033,77.06422018348624,1.1321247045352307,1.2052839636541648,134.38639468231574,131.77980300745008,201.7646495317548,201.1184561539825,4.004479239084502,3.400501915238757,0.09813568410147358,0.10655369255787213,1.0521552287381235,1.0537561987662607,71.43356636540847,73.84673695957753,36.339271284271284,35.87579365079365,1,0,95.81203392261541,94.28396803780691,1.5280658848084983,52.70285036764699,46.176368676368675,6.526481691278313,31.87373383200872,29.13461538461538,2.7391184473933414,0
Valorant Champions 2025,Playoffs,Lower Round 3,DRX,Paper Rex,66.66666666666666,66.66666666666666,3,3,60.0,1631.3332041568806,1589.237525124018,63.44086021505376,33.33333333333334,33.33333333333334,3,3,86.66666666666667,1733.5770065550932,1654.077118043173,81.72043010752688,1.083990860990861,1.155220483220483,125.46919191919191,132.6617475117475,190.9727994227994,202.11181226181225,3.777003367003367,3.761842601842602,0.09692525252525254,0.09235411995411996,1.005094227994228,1.057949605949606,72.58954304954304,73.69836274836275,38.223571428571425,33.72551948051948,1,1,95.48742932577541,96.1000425193419,-0.6126131935664887,60.3219696969697,59.22339740899298,1.0985722879767224,41.161616161616166,14.65178096757045,26.509835194045717,1
Valorant Champions 2025,Playoffs,Lower Final,FNATIC,DRX,50.0,50.0,4,4,60.0,1666.0127036131473,1607.632116012937,75.24752475247524,50.0,50.0,4,4,60.0,1657.0546153656965,1612.9272556079081,83.16831683168317,1.119665865129023,1.1117181337181339,132.83578739486634,127.07828282828284,199.69852267615425,193.20714285714286,4.057380723564934,3.807979797979798,0.09471868005289058,0.0940026936026936,1.043412988522199,1.0228955747955748,71.23950428713586,72.52826358826358,36.188180272108845,38.610969387755105,1,0,95.5177163396375,95.37476115397749,0.1429551856600142,51.79698457223001,61.28213350435573,-9.485148932125718,34.09595605423094,42.145743145743154,-8.049787091512215,1
Valorant Champions 2025,Playoffs,Grand Final,NRG,FNATIC,66.66666666666666,66.66666666666666,1,1,80.0,1637.387371526095,1577.2924953152683,100.0,33.333333333333336,33.333333333333336,1,1,66.66666666666666,1685.4971488411638,1627.9369051522165,75.24752475247524,1.2260853104555118,1.151054754017912,131.5178501454972,133.33273183931078,201.48949992502625,200.63518934282092,3.366158480895323,4.2479362791204895,0.10699140299558256,0.09321868005289059,1.0646854916955535,1.062976877411088,73.85751137035192,71.6325598426914,36.95742630385488,35.40246598639456,1,0,94.50835126016062,96.42020893748852,-1.9118576773279017,48.106274067812535,51.50836320191159,-3.4020891340990573,26.594932844932845,35.16002415458937,-8.565091309656527,1
VCT 2026: Americas Kickoff,Main Event,Upper Round 1,ENVY,Evil Geniuses,50.0,50.0,0,0,62.5,1549.626396197857,1549.626396197857,80.0,50.0,50.0,0,0,46.666666666666664,1522.5929545503916,1601.8148810900093,83.16831683168317,1.0746114718614719,0.970599358974359,137.07258297258298,127.98655982905983,202.2824134199134,194.43106837606837,3.455321067821068,3.0145299145299145,0.11551731601731602,0.10996794871794872,1.0129974747474748,0.9456675213675214,68.58176406926407,69.16021367521368,15.236507936507937,35.28195156695156,0,1,94.9313095110299,94.017628501887,0.9136810091428913,53.333333333333336,52.61183261183261,0.7215007215007248,0.0,31.26984126984127,-31.26984126984127,1
VCT 2026: Americas Kickoff,Main Event,Upper Round 1,LOUD,Cloud9,50.0,50.0,0,0,20.0,1463.0230944505286,1629.8772163078177,63.44086021505376,50.0,50.0,0,0,46.666666666666664,1519.7266676750621,1501.6800044669505,50.0,1.0118576021158063,1.16694134014134,130.46805820254738,133.568667998668,197.12481551472266,205.2565205165205,3.935347280858117,3.561757501757502,0.1000271766760931,0.09852861952861952,0.985483272352003,1.050610903910904,69.24744812119425,75.6234817034817,29.631031746031745,43.00423280423281,0,1,96.9920801947746,93.58347270830895,3.4086074864656553,56.33663034591827,50.55059523809524,5.786035107823032,10.302561215873911,23.849206349206355,-13.546645133332444,0
VCT 2026: Americas Kickoff,Main Event,Upper Round 1,KRÜ Esports,FURIA,66.66666666666666,66.66666666666666,1,1,60.0,1487.9443494569434,1416.437541696743,22.93577981651376,33.333333333333336,33.333333333333336,1,1,6.666666666666667,1325.7919454810155,1443.8159008002153,0.0,1.0876734486646251,0.8031310970075676,129.9506887121593,116.44316735552029,198.22530131633073,175.83869665737313,3.1454411764705883,2.5396407296407295,0.10075957539192834,0.12115253493782906,1.0248610128433657,0.8061628393937217,72.5137895546719,64.76887598784657,37.88345701917131,27.75576230492197,0,1,95.12409746444858,95.4647279615804,-0.34063049713181215,47.32793522267206,26.101010101010104,21.226925121661957,18.58974358974359,13.13131313131313,5.4584304584304615,0
VCT 2026: Americas Kickoff,Main Event,Upper Round 1,100 Thieves,LEVIATÁN,33.333333333333336,33.333333333333336,1,1,53.333333333333336,1510.7589841458691,1502.9774824723143,31.19266055045871,66.66666666666666,66.66666666666666,1,1,33.33333333333333,1439.7754899058577,1492.6055462467873,64.1025641025641,1.11286446419078,1.035839740161799,129.52062576799418,128.72321929704282,197.65690060426903,193.46630581836465,3.170332085068927,3.0848940765117234,0.10063146483146483,0.10892486973810504,1.0212461398250872,0.9707952717217423,73.66435284014231,71.28119658119658,39.81269841269841,36.94728715728716,0,1,93.64916410137185,93.67028565277047,-0.02112155139862182,51.36476426799007,54.48285048285049,-3.118086214860419,25.587606837606835,27.309357309357317,-1.7217504717504823,1
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,NRG,Cloud9,33.33333333333334,33.33333333333334,3,3,86.66666666666667,1652.8586333337826,1592.8609949873296,100.0,66.66666666666666,66.66666666666666,3,3,46.666666666666664,1536.4912233787222,1501.6800044669505,50.0,1.2585444069146083,1.140740873940874,132.3166291442762,133.42974025974027,203.68412751965383,204.78752284752284,3.5156090303458725,3.6344847744847746,0.10540654341072297,0.10040274540274541,1.0844950155050774,1.0446248899248898,74.54200465484521,75.317187997188,36.73361678004535,41.3542328042328,0,1,95.2988555747516,93.6652745789238,1.6335809958277991,48.30116304124512,52.363127069009415,-4.061964027764297,21.004363283775046,17.561327561327555,3.4430357224474903,1
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,MIBR,ENVY,50.0,50.0,0,0,33.33333333333333,1542.6180507822808,1490.2239722919187,49.504950495049506,50.0,50.0,0,0,66.66666666666666,1562.1703309393708,1549.626396197857,80.0,1.092605199868358,1.0636228956228957,125.20477853530484,134.99308962642297,190.59793290530132,200.16373256373257,3.564024552445605,3.547586980920314,0.10388406135774557,0.11403126503126503,0.9693927172242962,1.004410453743787,71.51272259903838,69.13617123617124,32.75201298701299,15.670546737213405,0,1,93.062130034846,95.14617466567844,-2.0840446308324374,45.08595269464834,51.66666666666666,-6.580713972018316,38.26960076960078,0.0,38.26960076960078,1
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,Sentinels,FURIA,83.33333333333333,83.33333333333333,2,2,46.666666666666664,1584.4509699835146,1514.1918886115423,24.752475247524753,16.666666666666668,16.666666666666668,2,2,13.333333333333334,1345.3152753110473,1443.8159008002153,0.0,1.091288305213305,0.8338490457255163,127.92044538794539,117.72407903643197,197.59353202353202,178.40992172859822,3.4913910163910162,2.613714803714804,0.10509974377474378,0.11814398792928205,1.0366128695378696,0.8260659732968557,73.82521719021719,65.67970219867279,35.43753968253968,29.330167066826732,0,1,94.62498105408089,94.89616581654033,-0.27118476245944123,57.96338245443104,27.66122766122766,30.302154793203382,14.99309868875086,21.464646464646467,-6.471547775895607,0
VCT 2026: Americas Kickoff,Main Event,Upper Round 2,G2 Esports,100 Thieves,83.33333333333333,83.33333333333333,2,2,53.333333333333336,1685.3770888061333,1544.2650233521808,45.87155963302752,16.666666666666668,16.666666666666668,2,2,53.333333333333336,1521.6184357163343,1502.9774824723143,31.19266055045871,1.1575862951862952,1.0965772847036004,133.26339999869413,128.14079670816514,204.5297552556376,196.1109176982861,3.8758041087452852,3.2127252474620893,0.096266833819775,0.10101778961778961,1.0821150335503276,1.0143196440985913,74.81485512309042,73.59358360937308,34.92883597883598,38.38769841269841,0,1,95.21960801576623,93.75628134262601,1.463326673140216,67.10997442455243,52.62419871794871,14.485775706603725,22.33333333333334,26.97649572649573,-4.643162393162392,1
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LOUD,100 Thieves,16.66666666666667,16.66666666666667,2,2,20.0,1446.2585387468685,1629.8772163078177,63.44086021505376,83.33333333333333,83.33333333333333,2,2,46.666666666666664,1513.9926107251174,1502.9774824723143,31.19266055045871,1.0149311951893996,1.1175246531246532,129.88883742332658,129.25558367558367,196.72972171962883,197.70189514189514,3.7679591134699493,3.3184896584896584,0.10122198187089829,0.09782731342731342,0.9795005883693191,1.023018892218892,69.02609169983783,74.10486180486181,30.82150793650794,39.93769841269841,0,1,96.93637064194031,93.6313272609382,3.3050433810021076,55.07012044217126,51.433566433566426,3.6365540086048327,9.32216905901116,24.754273504273506,-15.432104445262347,0
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,Evil Geniuses,Sentinels,16.666666666666668,16.666666666666668,2,2,40.0,1510.0490198088778,1601.8148810900093,83.16831683168317,83.33333333333333,83.33333333333333,2,2,40.0,1552.5133507084624,1514.1918886115423,24.752475247524753,0.954474358974359,1.074015577940578,127.07155982905984,127.39317266067266,193.01217948717948,196.02989565989566,3.093974358974359,3.4065425315425317,0.11055128205128205,0.10564519832019832,0.9349397435897436,1.0202492331742332,68.56215811965812,72.78279294779296,32.30695156695157,34.85087301587302,0,1,94.29630167301283,94.7892995513159,-0.49299787830307196,53.417366946778714,57.49279421913693,-4.075427272358219,34.6031746031746,14.99309868875086,19.61007591442374,0
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,KRÜ Esports,ENVY,33.33333333333334,33.33333333333334,1,1,53.333333333333336,1468.4210196269116,1416.437541696743,22.93577981651376,66.66666666666666,66.66666666666666,1,1,60.0,1541.0459978841639,1549.626396197857,80.0,1.0359897885339062,1.0379272727272728,127.5028455749044,134.0160028860029,194.16151046665752,199.0473593073593,3.1904084967320263,3.4928282828282833,0.10269944467297408,0.11285036075036074,0.9988296402943462,0.9833027417027417,71.39431243048891,68.36699855699855,34.272345908060196,17.103492063492062,0,1,95.58338167069729,94.88964900326148,0.6937326674358104,46.75824175824175,48.97435897435897,-2.216117216117219,19.126984126984137,0.0,19.126984126984137,0
VCT 2026: Americas Kickoff,Main Event,Middle Round 1,LEVIATÁN,Cloud9,16.66666666666667,16.66666666666667,2,2,26.666666666666668,1428.9160383353926,1492.6055462467873,64.1025641025641,83.33333333333333,83.33333333333333,2,2,46.666666666666664,1522.9501375129341,1501.6800044669505,50.0,1.0180745886466476,1.123645635845636,128.02587081219434,132.13083916083917,192.38373006078888,202.91353017353018,3.12656074317839,3.41946645946646,0.10995896064719594,0.09924889924889925,0.9599202717217423,1.031599248899249,70.92475718725719,74.36737114737114,35.02506493506494,42.587566137566135,0,1,93.86931564120208,93.3080813605555,0.5612342806465733,53.45372019285063,52.363127069009415,1.0905931238412165,29.095071595071598,17.561327561327555,11.533744033744043,0
VCT 2026: Americas Kickoff,Main Event,Middle Round 2,100 Thieves,Sentinels,16.666666666666668,16.666666666666668,2,2,46.666666666666664,1524.9743193828258,1502.9774824723143,31.19266055045871,83.33333333333333,83.33333333333333,2,2,40.0,1570.0810069410472,1514.1918886115423,24.752475247524753,1.1189905622155623,1.048924668849669,129.21656852406852,125.4390601065601,197.39431938431937,192.14418137418136,3.3897017797017797,3.2541615791615794,0.09653564676064677,0.10539411606911607,1.0189544982794982,1.002015466940467,73.62607392607393,72.46937303437304,39.69603174603174,34.10087301587301,0,1,93.74779921740945,95.83387717745525,-2.086077960045799,51.433566433566426,57.85786508738987,-6.424298653823442,24.754273504273506,14.99309868875086,9.761174815522645,1
